### SYSTEM         = Linux lass 4.14.11realbaseline+ #2 SMP Wed Jan 15 02:52:58 PST 2020 x86_64 x86_64 x86_64 GNU/Linux
### DISK_SIZE      = 32G
### DURATION       = 30s
### DIRECTIO       = bufferedio,directio
### MEDIA_TYPES    = ssd,hdd,nvme,mem
### FS_TYPES       = ext4,ext4_no_jnl,xfs,btrfs,f2fs
### BENCH_TYPES    = DWAL,DWOL,DWOM,DWSL,DWSM,MWRL,MWRM,MWCL,MWCM,MWUM,MWUL,DWTL,DWSM10,DWSM100,DWSM1000,DWSM10000,DWSL10,DWSL100,DWSL1000,DWSL10000,filebench_varmail,filebench_oltp,filebench_fileserver,dbench_client,MRPL,MRPM,MRPH,MRDM,MRDL,DRBH,DRBM,DRBL,DWRM
### NCORES         = 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
### CORE_SEQ       = 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119


### MODEL_NAME     = Intel(R) Xeon(R) CPU E7-8870 v2 @ 2.30GHz
### PHYSICAL_CHIPS = 8
### CORE_PER_CHIP  = 15
### SMT_LEVEL      = 1


## nvme:f2fs:DRBM:120:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

111 29.999423 5141490.000000 171386.295352 30.0932 2.85 0 2975.31 524.81 85.19 0 0.01 0 0 0.0794277 0 82.92 14.6261 2.37419 0 0.000278694 0 0

## nvme:f2fs:DRBM:110:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

110 29.999288 5103594.000000 170123.836832 30.0904 2.25 0 2940.82 558.98 87.8 0 0 0 0 0.0626767 0 81.9204 15.5711 2.44578 0 0 0 0

## nvme:f2fs:DRBM:109:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

109 29.999865 4886253.000000 162875.833688 30.0901 2.71 0 2922.47 582.68 80.92 0 0.01 0 0 0.0755129 0 81.4333 16.2361 2.2548 0 0.000278645 0 0

## nvme:f2fs:DRBM:108:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

108 29.999582 5130448.000000 171017.313588 30.0908 2.75 0 2873.28 623.46 87.61 0 0.01 0 0 0.0766634 0 80.1001 17.3806 2.44236 0 0.000278776 0 0

## nvme:f2fs:DRBM:107:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

107 29.999117 4936253.000000 164546.611155 30.0911 2.22 0 2861.27 642.05 84.48 0 0 0 0 0.0618381 0 79.7007 17.8843 2.35319 0 0 0 0

## nvme:f2fs:DRBM:106:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

106 29.999159 4959002.000000 165304.699669 30.0893 2.31 0 2822.35 677.28 86.25 0 0 0 0 0.0643779 0 78.6566 18.8753 2.40372 0 0 0 0

## nvme:f2fs:DRBM:105:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

105 29.999509 5238421.000000 174616.889290 30.0913 2.61 0 2774.55 721.5 89.74 0 0.01 0 0 0.0727342 0 77.3198 20.1064 2.50083 0 0.000278675 0 0

## nvme:f2fs:DRBM:104:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

104 30.000144 4868823.000000 162293.320472 30.0905 4.39 0 2763.99 738.91 82.84 0 0.01 0 0 0.122279 0 76.9884 20.5816 2.30743 0 0.000278541 0 0

## nvme:f2fs:DRBM:103:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

103 29.999608 5059184.000000 168641.667577 30.0894 2.64 0 2729.45 768.18 87.33 0 0 0 0 0.0735868 0 76.0801 21.4121 2.43422 0 0 0 0

## nvme:f2fs:DRBM:102:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

102 29.999493 5128251.000000 170944.588852 30.0903 2.7 0 2686.7 808.92 89.84 0 0 0 0 0.0752475 0 74.8768 22.5441 2.50379 0 0 0 0

## nvme:f2fs:DRBM:101:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

101 29.999750 4827103.000000 160904.772135 30.0903 2.58 0 2680.1 823.76 83.5 0 0.01 0 0 0.0718673 0 74.6556 22.9463 2.32594 0 0.000278555 0 0

## nvme:f2fs:DRBM:100:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

100 29.999186 4844746.000000 161495.915148 30.0907 2.67 0 2645.32 855.34 85.23 0 0 0 0 0.0744031 0 73.7154 23.8352 2.37505 0 0 0 0

## nvme:f2fs:DRBM:99:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

99 30.000275 5171232.000000 172372.821019 30.091 2.28 0 2581.92 905.5 95.57 0 0.01 0 0 0.0635934 0 72.0145 25.256 2.66562 0 0.000278918 0 0

## nvme:f2fs:DRBM:98:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

98 29.999361 5057105.000000 168573.759811 30.0902 2.46 0 2570.36 927.08 88.12 0 0.02 0 0 0.0685611 0 71.6369 25.8381 2.45594 0 0.000557407 0 0

## nvme:f2fs:DRBM:97:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

97 29.999393 4930161.000000 164342.024792 30.0907 2.2 0 2538.82 957.75 87.81 0 0.02 0 0 0.0613394 0 70.7863 26.7036 2.44828 0 0.000557631 0 0

## nvme:f2fs:DRBM:96:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

96 29.999321 5280655.000000 176025.815856 30.0898 2.64 0 2475.04 1007.3 99.06 0 0.01 0 0 0.0736597 0 69.0571 28.1051 2.76391 0 0.000279014 0 0

## nvme:f2fs:DRBM:95:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

95 29.999379 4981515.000000 166053.937666 30.0904 2.25 0 2472.83 1019.69 91.81 0 0.01 0 0 0.0627337 0 68.9465 28.4306 2.55981 0 0.000278816 0 0

## nvme:f2fs:DRBM:94:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

94 30.000139 4951077.000000 165035.136274 30.0899 2.06 0 2454.18 1045.67 87.49 0 0 0 0 0.0573912 0 68.373 29.1322 2.43745 0 0 0 0

## nvme:f2fs:DRBM:93:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

93 29.999981 5179629.000000 172654.411761 30.0921 2.56 0 2396.05 1092.31 96.12 0 0.01 0 0 0.0713678 0 66.7972 30.4515 2.67964 0 0.000278781 0 0

## nvme:f2fs:DRBM:92:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

92 29.999860 4943499.000000 164784.071321 30.0895 2.35 0 2392.52 1104.81 88.83 0 0 0 0 0.0654868 0 66.6717 30.7874 2.4754 0 0 0 0

## nvme:f2fs:DRBM:91:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

91 29.999398 5214803.000000 173830.257280 30.0963 3.17 0 2334.81 1151.76 97.14 0 0 0 0 0.0883776 0 65.0931 32.1104 2.7082 0 0 0 0

## nvme:f2fs:DRBM:90:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

90 29.999631 5252897.000000 175098.718695 30.0906 2.64 0 2310.24 1183.18 92.71 0 0.01 0 0 0.0735626 0 64.374 32.9689 2.58333 0 0.000278646 0 0

## nvme:f2fs:DRBM:89:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

89 29.999523 5262971.000000 175435.153457 30.09 2.51 0 2282.56 1207.98 95.21 0 0 0 0 0.0699503 0 63.6119 33.6648 2.65338 0 0 0 0

## nvme:f2fs:DRBM:88:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

88 29.999593 4983621.000000 166122.954301 30.0904 2.44 0 2276.61 1221.17 89.98 0 0 0 0 0.0679628 0 63.4118 34.014 2.50627 0 0 0 0

## nvme:f2fs:DRBM:87:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

87 29.999782 5019064.000000 167303.348558 30.0915 2.42 0 2235.96 1260.49 86.33 0 0.01 0 0 0.0674995 0 62.3662 35.1581 2.40795 0 0.000278924 0 0

## nvme:f2fs:DRBM:86:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

86 29.999341 4965406.000000 165517.166692 30.0918 2.47 0 2220.13 1281.66 87.14 0 0.01 0 0 0.0687752 0 61.8178 35.6868 2.42635 0 0.000278442 0 0

## nvme:f2fs:DRBM:85:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

85 29.999629 5455378.000000 181848.180050 30.0924 2.55 0 2138.79 1344.18 99.72 0 0 0 0 0.0711249 0 59.6554 37.4921 2.7814 0 0 0 0

## nvme:f2fs:DRBM:84:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

84 29.999711 4980290.000000 166011.267424 30.0921 2.09 0 2160.76 1340.06 88.5 0 0 0 0 0.0581944 0 60.1647 37.3129 2.46421 0 0 0 0

## nvme:f2fs:DRBM:83:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

83 30.000097 5467603.000000 182252.844488 30.0915 2.49 0 2085.08 1403.68 95.43 0 0.01 0 0 0.0694233 0 58.1338 39.1358 2.66067 0 0.000278809 0 0

## nvme:f2fs:DRBM:82:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

82 29.999796 5293306.000000 176444.732942 30.091 3.75 0 2076.51 1418.89 92.15 0 0.01 0 0 0.104419 0 57.8204 39.509 2.56592 0 0.00027845 0 0

## nvme:f2fs:DRBM:81:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

81 29.999608 5313645.000000 177123.815584 30.0907 2.4 0 2047.08 1444.33 94.44 0 0 0 0 0.066885 0 57.0495 40.2517 2.63192 0 0 0 0

## nvme:f2fs:DRBM:80:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

80 29.999696 5217628.000000 173922.695315 30.09 2.43 0 2029.49 1464.67 92.37 0 0.01 0 0 0.0677074 0 56.548 40.8103 2.57372 0 0.000278631 0 0

## nvme:f2fs:DRBM:79:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

79 29.999558 5220696.000000 174025.761483 30.0902 2.24 0 1998.84 1500.29 88.56 0 0.01 0 0 0.0623966 0 55.6789 41.7915 2.46689 0 0.000278556 0 0

## nvme:f2fs:DRBM:78:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

78 30.000144 5107853.000000 170260.947231 30.0906 2.11 0 1974.8 1524.31 88.84 0 0 0 0 0.0587734 0 55.0074 42.4592 2.47461 0 0 0 0

## nvme:f2fs:DRBM:77:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

77 29.999854 5099892.000000 169997.229601 30.0914 2.2 0 1942.39 1555.17 89.97 0 0.01 0 0 0.0612858 0 54.1095 43.3226 2.50631 0 0.000278572 0 0

## nvme:f2fs:DRBM:76:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

76 29.999474 5346273.000000 178212.227546 30.0913 2.47 0 1894.15 1594.85 96.55 0 0 0 0 0.0688402 0 52.791 44.4493 2.6909 0 0 0 0

## nvme:f2fs:DRBM:75:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

75 29.999641 5374581.000000 179154.842851 30.0909 2.45 0 1866.97 1629.44 91.43 0 0 0 0 0.0682396 0 52.0005 45.3846 2.54659 0 0 0 0

## nvme:f2fs:DRBM:74:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

74 29.999928 5154263.000000 171809.180402 30.0899 2.35 0 1849.08 1646.93 90.46 0 0 0 0 0.0654811 0 51.5233 45.8906 2.52061 0 0 0 0

## nvme:f2fs:DRBM:73:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

73 29.999967 5401467.000000 180049.096163 30.0901 2.15 0 1804.96 1685.18 95.87 0 0 0 0 0.0599193 0 50.3032 46.965 2.67184 0 0 0 0

## nvme:f2fs:DRBM:72:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

72 30.000082 5159679.000000 171988.828066 30.0897 2.39 0 1793.26 1706.49 87.35 0 0 0 0 0.0665833 0 49.9586 47.5413 2.43349 0 0 0 0

## nvme:f2fs:DRBM:71:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

71 29.999402 5092578.000000 169755.984042 30.0907 3.38 0 1765.77 1736.7 86.77 0 0 0 0 0.0940818 0 49.1499 48.3408 2.41523 0 0 0 0

## nvme:f2fs:DRBM:70:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

70 29.999774 5149022.000000 171635.357855 30.0891 2.31 0 1731.26 1765.93 90.3 0 0.01 0 0 0.0643488 0 48.2271 49.1929 2.51545 0 0.000278566 0 0

## nvme:f2fs:DRBM:69:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

69 29.999619 5110991.000000 170368.529277 30.0894 2.3 0 1703.47 1793.37 90.67 0 0.01 0 0 0.0640701 0 47.4528 49.9571 2.52575 0 0.000278565 0 0

## nvme:f2fs:DRBM:68:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

68 30.000121 5056929.000000 168563.620788 30.0891 1.93 0 1676.29 1825.74 84.99 0 0 0 0 0.0537762 0 46.707 50.8711 2.3681 0 0 0 0

## nvme:f2fs:DRBM:67:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

67 30.000049 5163110.000000 172103.384366 30.0902 2.29 0 1641.94 1857.55 88.91 0 0 0 0 0.063776 0 45.7277 51.7324 2.47613 0 0 0 0

## nvme:f2fs:DRBM:66:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

66 29.999846 5152273.000000 171743.314429 30.0891 2.26 0 1609.6 1886.41 90.16 0 0 0 0 0.0629802 0 44.8553 52.5692 2.51252 0 0 0 0

## nvme:f2fs:DRBM:65:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

65 29.999757 5167969.000000 172267.026223 30.0891 2.38 0 1581.79 1913.29 92.37 0 0 0 0 0.0662984 0 44.0631 53.2975 2.5731 0 0 0 0

## nvme:f2fs:DRBM:64:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

64 29.999901 5554371.000000 185146.310019 30.0893 2.3 0 1523.23 1968.46 94.54 0 0 0 0 0.0640931 0 42.4472 54.8542 2.6345 0 0 0 0

## nvme:f2fs:DRBM:63:directio
