### SYSTEM         = Linux lass 4.14.11realbaseline+ #2 SMP Wed Jan 15 02:52:58 PST 2020 x86_64 x86_64 x86_64 GNU/Linux
### DISK_SIZE      = 32G
### DURATION       = 30s
### DIRECTIO       = bufferedio,directio
### MEDIA_TYPES    = ssd,hdd,nvme,mem
### FS_TYPES       = ext4,ext4_no_jnl,xfs,btrfs,f2fs
### BENCH_TYPES    = DWAL,DWOL,DWOM,DWSL,DWSM,MWRL,MWRM,MWCL,MWCM,MWUM,MWUL,DWTL,DWSM10,DWSM100,DWSM1000,DWSM10000,DWSL10,DWSL100,DWSL1000,DWSL10000,filebench_varmail,filebench_oltp,filebench_fileserver,dbench_client,MRPL,MRPM,MRPH,MRDM,MRDL,DRBH,DRBM,DRBL,DWRM
### NCORES         = 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
### CORE_SEQ       = 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119


### MODEL_NAME     = Intel(R) Xeon(R) CPU E7-8870 v2 @ 2.30GHz
### PHYSICAL_CHIPS = 8
### CORE_PER_CHIP  = 15
### SMT_LEVEL      = 1


## nvme:f2fs:DRBM:120:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

## nvme:f2fs:DRBM:104:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

104 30.000355 1946715.000000 64889.732471 30.0906 2.84 0 1746.9 1341.21 303.88 0 0.02 0 0 0.0836561 0 51.4574 39.5072 8.95121 0 0.000589128 0 0

## nvme:f2fs:DRBM:103:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

103 29.999667 1946696.000000 64890.586742 30.0898 2.5 0 1743.66 1383.39 311.25 0 0.01 0 0 0.0726573 0 50.6759 40.2054 9.04584 0 0.000290629 0 0

## nvme:f2fs:DRBM:102:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

102 30.000067 1946810.000000 64893.521950 30.0908 2.35 0 1723.45 1417.63 299.72 0 0.01 0 0 0.0682513 0 50.0543 41.1724 8.70479 0 0.000290431 0 0

## nvme:f2fs:DRBM:101:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

101 30.000794 1946729.000000 64889.248793 30.0935 2.37 0 1775.66 1424.24 298.96 0 0.01 0 0 0.0676903 0 50.7152 40.6782 8.53869 0 0.000285613 0 0

## nvme:f2fs:DRBM:100:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

100 30.000275 1946442.000000 64880.804805 30.0919 2.5 0 1807.78 1413.14 286.7 0 0 0 0 0.0712226 0 51.5019 40.259 8.16781 0 0 0 0

## nvme:f2fs:DRBM:99:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

99 30.001368 1946940.000000 64895.041595 30.0922 4.34 0 1684.11 1475.56 301.72 0 0 0 0 0.125226 0 48.5932 42.5757 8.70581 0 0 0 0

## nvme:f2fs:DRBM:98:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

98 30.001300 1946466.000000 64879.388604 30.0926 2.66 0 1677.24 1518.64 296.49 0 0.02 0 0 0.0761076 0 47.989 43.4512 8.48314 0 0.000572238 0 0

## nvme:f2fs:DRBM:97:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

97 30.001079 1946731.000000 64888.699236 30.0918 2.7 0 1637.63 1553.44 302.45 0 0 0 0 0.0772263 0 46.84 44.432 8.65077 0 0 0 0

## nvme:f2fs:DRBM:96:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

96 30.001126 1946612.000000 64884.631623 30.0921 2.78 0 1700.51 1550.58 294.64 0 0 0 0 0.0783427 0 47.9218 43.6967 8.3032 0 0 0 0

## nvme:f2fs:DRBM:95:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

95 30.000257 1946611.000000 64886.478178 30.0909 2.61 0 1658.94 1574.73 296.17 0 0.01 0 0 0.0738862 0 46.9627 44.5788 8.38424 0 0.000283089 0 0

## nvme:f2fs:DRBM:94:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

94 30.000974 1946469.000000 64880.192751 30.0916 2.56 0 1642.3 1620.21 288.21 0 0 0 0 0.0720461 0 46.2193 45.5976 8.1111 0 0 0 0

## nvme:f2fs:DRBM:93:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

93 30.000794 1946502.000000 64881.682100 30.0963 2.93 0 1686.77 1624.14 286.28 0 0.01 0 0 0.0813859 0 46.853 45.1134 7.95194 0 0.000277768 0 0

## nvme:f2fs:DRBM:92:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

92 30.001727 1946477.000000 64878.831903 30.0904 2.4 0 1633.32 1669.36 294.76 0 0.01 0 0 0.0666694 0 45.3719 46.373 8.18812 0 0.000277789 0 0

## nvme:f2fs:DRBM:91:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

91 30.000736 1946740.000000 64889.740968 30.092 2.46 0 1542.22 1732.1 312.16 0 0 0 0 0.0685439 0 42.9715 48.2622 8.69783 0 0 0 0

## nvme:f2fs:DRBM:90:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

90 30.001013 1946769.000000 64890.109166 30.0923 2.54 0 1404.77 1789.07 308.16 0 0 0 0 0.0724774 0 40.0843 51.0501 8.79317 0 0 0 0

## nvme:f2fs:DRBM:89:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

89 30.000242 1946882.000000 64895.542520 30.0912 2.53 0 1449.13 1793.83 303.64 0 0 0 0 0.0712851 0 40.8306 50.5428 8.55534 0 0 0 0

## nvme:f2fs:DRBM:88:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

88 30.000211 1946541.000000 64884.243574 30.0894 2.37 0 1544.44 1768.86 290.26 0 0 0 0 0.0657251 0 42.8306 49.0542 8.04952 0 0 0 0

## nvme:f2fs:DRBM:87:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

87 30.000950 1946747.000000 64889.512628 30.0912 2.47 0 1267.62 1916.57 319.26 0 0 0 0 0.0704523 0 36.1566 54.6667 9.10631 0 0 0 0

## nvme:f2fs:DRBM:86:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

86 30.000116 1946902.000000 64896.481495 30.0906 2.4 0 1346.7 1900.72 307.17 0 0.01 0 0 0.0674726 0 37.8606 53.436 8.63565 0 0.000281136 0 0

## nvme:f2fs:DRBM:85:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

85 29.999944 1946596.000000 64886.655218 30.0894 2.28 0 1347.51 1918.14 307.62 0 0.01 0 0 0.0637662 0 37.6867 53.6459 8.60341 0 0.000279676 0 0

## nvme:f2fs:DRBM:84:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

84 30.000199 1946575.000000 64885.403416 30.0896 2.43 0 1296.06 1951.83 313.85 0 0 0 0 0.0681786 0 36.3636 54.7625 8.8057 0 0 0 0

## nvme:f2fs:DRBM:83:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

83 30.000812 1946570.000000 64883.910632 30.0906 2.31 0 1388.79 1914.18 276.64 0 0.01 0 0 0.0644904 0 38.7721 53.4399 7.72321 0 0.000279179 0 0

## nvme:f2fs:DRBM:82:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

82 30.000961 1946599.000000 64884.555366 30.0908 2.31 0 1244.65 2009.07 304 0 0.01 0 0 0.0648869 0 34.9617 56.4339 8.53923 0 0.000280896 0 0

## nvme:f2fs:DRBM:81:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

81 30.000221 1946654.000000 64887.987751 30.0906 2.41 0 1177.57 2066.99 320.74 0 0.02 0 0 0.06755 0 33.0061 57.9357 8.99003 0 0.000560581 0 0

## nvme:f2fs:DRBM:80:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

80 30.000041 1946532.000000 64884.311163 30.0901 2.22 0 1232.83 2052.15 308.91 0 0.02 0 0 0.061733 0 34.2821 57.0655 8.59007 0 0.000556153 0 0

## nvme:f2fs:DRBM:79:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

79 30.000569 1946392.000000 64878.501901 30.0893 2.36 0 1244.59 2040.45 279.61 0 0.01 0 0 0.0661617 0 34.8916 57.2032 7.83876 0 0.000280346 0 0

## nvme:f2fs:DRBM:78:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

78 30.000534 1946382.000000 64878.244280 30.0906 2 0 1247.48 2038.47 274.21 0 0.01 0 0 0.0561456 0 35.0202 57.2255 7.69784 0 0.000280728 0 0

## nvme:f2fs:DRBM:77:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

77 30.001081 1946584.000000 64883.794567 30.0906 2.29 0 1207.93 2074.65 281.51 0 0.01 0 0 0.0642106 0 33.8698 58.1723 7.89342 0 0.000280396 0 0

## nvme:f2fs:DRBM:76:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

76 30.000047 1946489.000000 64882.864248 30.0882 2.35 0 1146.12 2123.48 293.36 0 0.01 0 0 0.0659127 0 32.1463 59.5593 8.22815 0 0.00028048 0 0

## nvme:f2fs:DRBM:75:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

75 30.000914 1946546.000000 64882.889930 30.0903 2.18 0 1106.39 2168.96 286 0 0.01 0 0 0.0611751 0 31.0475 60.8653 8.02573 0 0.00028062 0 0

## nvme:f2fs:DRBM:74:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

74 30.000533 1946409.000000 64879.147460 30.0892 1.98 0 1053.34 2213.2 296.55 0 0.01 0 0 0.0555387 0 29.546 62.08 8.31819 0 0.000280499 0 0

## nvme:f2fs:DRBM:73:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

73 30.000398 1946532.000000 64883.539626 30.0891 2.29 0 1091.84 2189.64 281.71 0 0.01 0 0 0.0642268 0 30.6224 61.412 7.90102 0 0.000280466 0 0

## nvme:f2fs:DRBM:72:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

72 30.000580 1946498.000000 64882.011710 30.0894 2.12 0 1080.54 2221.85 267.34 0 0.01 0 0 0.0593528 0 30.2515 62.2043 7.48462 0 0.000279966 0 0

## nvme:f2fs:DRBM:71:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

71 30.000468 1946582.000000 64885.055282 30.0895 2.26 0 953.95 2316.89 296.22 0 0.02 0 0 0.063317 0 26.7262 64.9109 8.29901 0 0.000560328 0 0

## nvme:f2fs:DRBM:70:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

70 30.001175 1946546.000000 64882.326369 30.091 1.98 0 951.56 2313.23 290.9 0 0 0 0 0.0556544 0 26.7467 65.0209 8.1767 0 0 0 0

## nvme:f2fs:DRBM:69:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

69 30.000729 1946652.000000 64886.823438 30.09 2.11 0 951.98 2320.68 288 0 0 0 0 0.0592236 0 26.7202 65.137 8.0836 0 0 0 0

## nvme:f2fs:DRBM:68:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

68 30.000007 1946619.000000 64887.285782 30.0958 2.53 0 929.17 2370.02 277.74 0 0 0 0 0.0706811 0 25.9584 66.2117 7.75927 0 0 0 0

## nvme:f2fs:DRBM:67:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

67 30.000387 1946552.000000 64884.229047 30.0898 2.11 0 909.83 2376.95 274.7 0 0.02 0 0 0.0592096 0 25.5311 66.7006 7.70848 0 0.000561229 0 0

## nvme:f2fs:DRBM:66:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

66 30.000933 1946499.000000 64881.283110 30.0899 1.89 0 828.67 2445.97 295.4 0 0 0 0 0.0529126 0 23.1995 68.4775 8.27004 0 0 0 0

## nvme:f2fs:DRBM:65:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

65 30.000237 1946488.000000 64882.419930 30.0897 2.07 0 826.59 2438.95 288.66 0 0.02 0 0 0.0582067 0 23.243 68.5813 8.11689 0 0.000562384 0 0

## nvme:f2fs:DRBM:64:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

64 30.000771 1946575.000000 64884.165743 30.0903 2.02 0 797.04 2491.86 279.68 0 0.01 0 0 0.056573 0 22.3222 69.7881 7.83284 0 0.000280064 0 0

## nvme:f2fs:DRBM:63:directio
