### SYSTEM         = Linux lass 4.14.11debug+ #1 SMP Tue Jan 14 02:29:01 PST 2020 x86_64 x86_64 x86_64 GNU/Linux
### DISK_SIZE      = 32G
### DURATION       = 30s
### DIRECTIO       = bufferedio,directio
### MEDIA_TYPES    = ssd,hdd,nvme,mem
### FS_TYPES       = ext4,ext4_no_jnl,xfs,btrfs,f2fs
### BENCH_TYPES    = DWAL,DWOL,DWOM,DWSL,DWSM,MWRL,MWRM,MWCL,MWCM,MWUM,MWUL,DWTL,DWSM10,DWSM100,DWSM1000,DWSM10000,DWSL10,DWSL100,DWSL1000,DWSL10000,filebench_varmail,filebench_oltp,filebench_fileserver,dbench_client,MRPL,MRPM,MRPH,MRDM,MRDL,DRBH,DRBM,DRBL,DWRM
### NCORES         = 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
### CORE_SEQ       = 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119


### MODEL_NAME     = Intel(R) Xeon(R) CPU E7-8870 v2 @ 2.30GHz
### PHYSICAL_CHIPS = 8
### CORE_PER_CHIP  = 15
### SMT_LEVEL      = 1


## nvme:f2fs:DRBL:120:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

107 30.000458 974735.000000 32490.670207 30.092 2.56 0 33.71 2700.66 846.64 0 0.01 0 0 0.0714369 0 0.940679 75.3621 23.6255 0 0.000279051 0 0

## nvme:f2fs:DRBL:106:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

106 30.001071 974768.000000 32491.107163 30.092 2.14 0 35.43 2700.25 844.61 0 0 0 0 0.059736 0 0.988994 75.3748 23.5765 0 0 0 0

## nvme:f2fs:DRBL:105:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

105 30.000863 974822.000000 32493.132030 30.0937 4.29 0 34.95 2729.48 816.07 0 0.01 0 0 0.119672 0 0.97495 76.1404 22.7647 0 0.000278956 0 0

## nvme:f2fs:DRBL:104:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

104 30.001799 974838.000000 32492.651222 30.0961 2.54 0 34.27 2731.89 816.72 0 0 0 0 0.0708425 0 0.955815 76.1944 22.7789 0 0 0 0

## nvme:f2fs:DRBL:103:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

103 30.001741 974925.000000 32495.614171 30.0922 2.64 0 34.21 2732.49 816.91 0 0.01 0 0 0.0736143 0 0.953919 76.1933 22.7789 0 0.000278842 0 0

## nvme:f2fs:DRBL:102:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

102 30.002531 974825.000000 32491.425250 30.0962 2.08 0 32.27 2764.34 788.14 0 0.01 0 0 0.0579898 0 0.899678 77.069 21.9731 0 0.000278797 0 0

## nvme:f2fs:DRBL:101:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

101 30.002074 974871.000000 32493.453362 30.0931 2.12 0 32.16 2763.12 789.03 0 0 0 0 0.0591117 0 0.896713 77.0437 22.0004 0 0 0 0

## nvme:f2fs:DRBL:100:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

100 30.003230 975002.000000 32496.567480 30.094 2.5 0 33.48 2763.19 788.33 0 0 0 0 0.0696864 0 0.93324 77.0227 21.9744 0 0 0 0

## nvme:f2fs:DRBL:99:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

99 30.000739 974695.000000 32489.032725 30.0945 2.42 0 34.11 2762.75 787.92 0 0 0 0 0.0674621 0 0.950881 77.0169 21.9648 0 0 0 0

## nvme:f2fs:DRBL:98:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

98 30.002017 974771.000000 32490.181978 30.0936 2.46 0 33 2793.01 758.53 0 0 0 0 0.068581 0 0.919989 77.8648 21.1466 0 0 0 0

## nvme:f2fs:DRBL:97:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

97 30.001113 974749.000000 32490.427525 30.0908 2.45 0 32.82 2792.54 758.74 0 0 0 0 0.0683108 0 0.915086 77.8615 21.1551 0 0 0 0

## nvme:f2fs:DRBL:96:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

96 30.002250 974991.000000 32497.263044 30.0941 2.51 0 33.46 2792.76 758.25 0 0.01 0 0 0.0699751 0 0.932816 77.858 21.1389 0 0.000278785 0 0

## nvme:f2fs:DRBL:95:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

95 30.001704 974739.000000 32489.454873 30.0909 2.43 0 33.6 2792.62 758.2 0 0.01 0 0 0.0677473 0 0.936752 77.857 21.1383 0 0.000278795 0 0

## nvme:f2fs:DRBL:94:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

94 30.001285 974776.000000 32491.141341 30.0917 1.95 0 31.61 2824.02 730.32 0 0 0 0 0.0543493 0 0.881017 78.7096 20.3551 0 0 0 0

## nvme:f2fs:DRBL:93:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

93 30.001841 972816.000000 32425.210080 30.0939 2.51 0 32.12 2823.7 730.11 0 0 0 0 0.0699468 0 0.895096 78.6888 20.3462 0 0 0 0

## nvme:f2fs:DRBL:92:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

92 30.001001 974691.000000 32488.615998 30.0923 2.47 0 32.22 2823.88 730.15 0 0 0 0 0.0688268 0 0.897813 78.6877 20.3457 0 0 0 0

## nvme:f2fs:DRBL:91:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

91 30.001858 972754.000000 32423.125582 30.0909 2.56 0 31.87 2825.25 731.22 0 0 0 0 0.0712913 0 0.887521 78.678 20.3631 0 0 0 0

## nvme:f2fs:DRBL:90:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

90 30.001466 974772.000000 32490.811945 30.0922 2.37 0 30.27 2855.53 702.16 0 0.01 0 0 0.0660105 0 0.843096 79.5337 19.5569 0 0.000278525 0 0

## nvme:f2fs:DRBL:89:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

89 30.001422 972675.000000 32420.963319 30.1014 3.04 0 31.04 2855.58 701.6 0 0 0 0 0.08465 0 0.864321 79.5147 19.5363 0 0 0 0

## nvme:f2fs:DRBL:88:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

88 30.003388 975072.000000 32498.729429 30.0953 2.41 0 31.24 2855.23 701.79 0 0 0 0 0.0671184 0 0.870033 79.518 19.5448 0 0 0 0

## nvme:f2fs:DRBL:87:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

87 30.001163 972695.000000 32421.909417 30.0905 2.29 0 31.49 2885.41 672.94 0 0 0 0 0.0637505 0 0.876639 80.3259 18.7337 0 0 0 0

## nvme:f2fs:DRBL:86:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

86 30.000147 974744.000000 32491.307762 30.0889 1.99 0 31.06 2885.41 672.74 0 0 0 0 0.0554132 0 0.864892 80.3467 18.733 0 0 0 0

## nvme:f2fs:DRBL:85:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

85 30.002277 972898.000000 32427.472343 30.0912 2.42 0 30.46 2886.36 672.94 0 0.01 0 0 0.0673684 0 0.847951 80.351 18.7334 0 0.000278382 0 0

## nvme:f2fs:DRBL:84:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

84 30.001786 974797.000000 32491.298838 30.0928 2.32 0 30.5 2886.67 672.75 0 0.01 0 0 0.0645835 0 0.84905 80.3583 18.7278 0 0.000278377 0 0

## nvme:f2fs:DRBL:83:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

83 30.002235 972741.000000 32422.284787 30.0933 2.27 0 30.34 2916.61 642.83 0 0 0 0 0.0631951 0 0.844643 81.1963 17.8959 0 0 0 0

## nvme:f2fs:DRBL:82:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

82 30.003482 974886.000000 32492.428237 30.0918 3.71 0 29.76 2916.77 643.69 0 0 0 0 0.10323 0 0.828063 81.1582 17.9105 0 0 0 0

## nvme:f2fs:DRBL:81:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

81 30.002796 972952.000000 32428.710604 30.0924 2.16 0 29.51 2917.3 642.53 0 0.01 0 0 0.0601418 0 0.82166 81.2277 17.8902 0 0.000278434 0 0

## nvme:f2fs:DRBL:80:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

80 30.003457 974945.000000 32494.422416 30.0925 2.16 0 29.18 2917.8 643.15 0 0.01 0 0 0.0601286 0 0.812293 81.2237 17.9036 0 0.000278373 0 0

## nvme:f2fs:DRBL:79:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

79 30.002562 972743.000000 32421.998362 30.0922 2.13 0 29.06 2947.05 614.9 0 0.01 0 0 0.0592795 0 0.808761 82.0186 17.1131 0 0.000278307 0 0

## nvme:f2fs:DRBL:78:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

78 30.000872 974848.000000 32493.988564 30.0897 2.34 0 28.66 2947.4 614.12 0 0 0 0 0.0651353 0 0.797769 82.0427 17.0944 0 0 0 0

## nvme:f2fs:DRBL:77:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

77 30.002196 972686.000000 32420.493318 30.0934 2.21 0 28.11 2949.17 614.32 0 0 0 0 0.0614946 0 0.782178 82.0625 17.0938 0 0 0 0

## nvme:f2fs:DRBL:76:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

76 30.000877 974871.000000 32494.750341 30.0897 1.98 0 27.32 2949.12 614.58 0 0 0 0 0.0551072 0 0.760367 82.0796 17.1049 0 0 0 0

## nvme:f2fs:DRBL:75:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

75 30.002409 972723.000000 32421.496511 30.0897 2.25 0 27.32 2979 586.39 0 0 0 0 0.0625876 0 0.759953 82.866 16.3114 0 0 0 0

## nvme:f2fs:DRBL:74:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

74 30.000634 974629.000000 32486.947098 30.0919 2.21 0 26.4 2980.08 586.27 0 0 0 0 0.061475 0 0.734361 82.8961 16.3081 0 0 0 0

## nvme:f2fs:DRBL:73:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

73 30.001343 972680.000000 32421.215588 30.0911 2.06 0 27.34 2980.03 586.03 0 0 0 0 0.0572945 0 0.760403 82.8831 16.2992 0 0 0 0

## nvme:f2fs:DRBL:72:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

72 30.001455 974776.000000 32490.957717 30.0905 2.09 0 26.53 3010.26 556.81 0 0 0 0 0.0581251 0 0.737828 83.7186 15.4855 0 0 0 0

## nvme:f2fs:DRBL:71:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

71 30.002304 972836.000000 32425.376063 30.0916 1.78 0 26.72 3009.69 557.01 0 0 0 0 0.0495105 0 0.743213 83.7141 15.4932 0 0 0 0

## nvme:f2fs:DRBL:70:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

70 30.001945 974858.000000 32493.160568 30.0928 1.96 0 26.74 3010.76 556.02 0 0 0 0 0.0545129 0 0.743712 83.7374 15.4644 0 0 0 0

## nvme:f2fs:DRBL:69:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

69 30.001252 972769.000000 32424.280693 30.0891 2.06 0 26.76 3010.63 556.22 0 0 0 0 0.0572911 0 0.744228 83.7293 15.4692 0 0 0 0

## nvme:f2fs:DRBL:68:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

68 30.001969 974752.000000 32489.600901 30.0918 1.69 0 26.43 3040.56 526.97 0 0 0 0 0.0470012 0 0.735055 84.5622 14.6558 0 0 0 0

## nvme:f2fs:DRBL:67:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

67 30.002860 972776.000000 32422.776002 30.094 1.83 0 25.46 3041.3 527.3 0 0 0 0 0.0508914 0 0.708031 84.5771 14.664 0 0 0 0

## nvme:f2fs:DRBL:66:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

66 30.001826 974744.000000 32489.488943 30.0987 2.41 0 25.95 3041.83 526.72 0 0 0 0 0.067002 0 0.721453 84.5679 14.6437 0 0 0 0

## nvme:f2fs:DRBL:65:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

65 30.002107 972742.000000 32422.455697 30.0894 1.97 0 26.22 3041.43 526.16 0 0 0 0 0.0547864 0 0.729188 84.5833 14.6327 0 0 0 0

## nvme:f2fs:DRBL:64:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

64 30.001900 974709.000000 32488.242276 30.0904 1.95 0 26.28 3070.96 497.92 0 0 0 0 0.0542102 0 0.730586 85.373 13.8422 0 0 0 0

## nvme:f2fs:DRBL:63:directio
# ncpu secs works works/sec real.sec user.sec nice.sec sys.sec idle.sec iowait.sec irq.sec softirq.sec steal.sec guest.sec user.util nice.util sys.util idle.util iowait.util irq.util softirq.util steal.util guest.util

63 30.000753 972763.000000 32424.619201 30.0904 2.02 0 26.07 3071.98 496.42 0 0 0 0 0.0561659 0 0.724873 85.4161 13.8029 0 0 0 0

## nvme:f2fs:DRBL:62:directio
